t,x,y
990,39.38,0.798
991,39.38,0.798
992,39.38,0.798
993,39.38,0.798
994,39.38,0.798
995,39.38,0.798
996,39.38,0.798
997,39.38,0.798
998,39.38,0.798
999,39.38,0.798
1000,39.38,0.798
1001,39.38,0.798
1002,39.38,0.798
1003,39.38,0.798
1004,39.38,0.798
1005,39.38,0.798
1006,39.38,0.798
1007,39.38,0.798
1008,39.38,0.798
1009,39.38,0.798
1010,39.38,0.798
1011,39.38,0.798
1012,39.38,0.798
1013,39.38,0.798
1014,39.38,0.798
1015,39.38,0.798
1016,39.38,0.798
1017,39.38,0.798
1018,39.38,0.798
1019,39.38,0.798
1020,39.38,0.798
1021,39.38,0.798
1022,39.38,0.798
1023,39.38,0.798
1024,39.38,0.798
1025,39.38,0.798
1026,39.38,0.798
1027,39.38,0.798
1028,39.38,0.798
1029,39.38,0.798
1030,39.38,0.798
1031,39.38,0.798
1032,39.38,0.798
1033,39.38,0.798
1034,39.38,0.798
1035,39.38,0.798
1036,39.38,0.798
1037,39.38,0.798
1038,39.38,0.798
1039,39.38,0.798
1040,39.38,0.798
1041,39.38,0.798
1042,39.38,0.798
1043,39.38,0.798
1044,39.38,0.798
1045,39.38,0.798
1046,39.38,0.798
1047,39.38,0.798
1048,39.38,0.798
1049,39.38,0.798
1050,39.38,0.798
1051,39.38,0.798
1052,39.38,0.798
1053,39.38,0.798
1054,39.38,0.798
1055,39.38,0.798
1056,39.38,0.798
1057,39.38,0.798
1058,39.38,0.798
1059,39.38,0.798
1060,39.38,0.798
1061,39.38,0.798
1062,39.38,0.798
1063,39.38,0.798
1064,39.38,0.798
1065,39.38,0.798
1066,39.38,0.798
1067,39.38,0.798
1068,39.38,0.798
1069,39.38,0.798
1070,39.38,0.798
1071,39.38,0.798
1072,39.38,0.798
1073,39.38,0.798
1074,39.38,0.798
1075,39.38,0.798
1076,39.38,0.798
1077,39.38,0.798
1078,39.38,0.798
1079,39.38,0.798
1080,39.38,0.798
1081,39.38,0.798
1082,39.38,0.798
1083,39.38,0.798
1084,39.38,0.798
